post_id,upload_date,video_duration_min,avg_view_duration_sec,avg_view_percentage,subscribers_gained,traffic_source,ctr_percentage,impressions,likes,comments,shares,total_watch_time_hours,content_category
YT0015911,2025-01-07 08:32:24.541512,36.48,731,33.4,528,Suggested,0.78,677210,84635,650,2376,137511.25,Reacts
YT0015912,2025-01-24 08:32:24.541512,1.98,28,23.57,407,Shorts Feed,17.36,1768995,84246,4384,709,13758.85,Music
YT0015913,2025-08-31 08:32:24.541512,18.03,1058,97.8,596,Browse,2.37,1357110,73056,3771,1373,398839.55,Gaming
YT0015914,2024-11-29 08:32:24.541512,43.1,1062,41.07,104,Channel Page,18.6,57400,22355,7868,2829,16933.0,Reacts
YT0015915,2025-08-14 08:32:24.541512,59.82,1399,38.98,560,Browse,7.5,340199,44432,7319,1082,132205.11,Gaming
YT0015916,2024-11-26 08:32:24.541512,35.23,708,33.49,17,Notifications,29.23,1528500,27708,5635,2064,300605.0,Reacts
YT0015917,2025-03-23 08:32:24.541512,59.98,2626,72.97,45,Browse,18.81,232930,97468,4258,89,169909.49,Music
YT0015918,2025-11-02 08:32:24.541512,53.58,1842,57.3,14,Playlist,1.64,219796,75477,2934,86,112462.29,Gaming
YT0015919,2025-02-07 08:32:24.541512,36.06,1997,92.3,472,Playlist,11.9,1161676,6752,4446,1335,644407.49,Comedy
YT0015920,2025-04-25 08:32:24.541512,42.32,1938,76.32,642,Channel Page,19.09,273087,66459,5134,2943,147011.84,Education
YT0015921,2025-02-12 08:32:24.541512,24.68,1069,72.19,104,External,20.46,1549899,34577,4372,657,460233.9,News
YT0015922,2025-02-20 08:32:24.541512,26.34,47,2.97,639,External,7.48,1028482,89480,3347,325,13427.4,Education
YT0015923,2025-09-02 08:32:24.541512,2.3,7,5.07,434,Suggested,4.95,336833,70524,3013,2047,654.95,News
YT0015924,2025-03-23 08:32:24.541512,52.47,607,19.28,377,Channel Page,12.66,781663,93584,6155,2382,131797.07,Sports
YT0015925,2025-05-31 08:32:24.541512,1.57,89,94.48,508,Suggested,23.11,569635,22276,734,293,14082.64,Vlog
YT0015926,2024-12-03 08:32:24.541512,9.08,240,44.05,616,Search,24.54,1057870,47795,7737,1569,70524.67,Sports
YT0015927,2025-10-09 08:32:24.541512,29.27,900,51.25,304,Channel Page,21.85,677606,62891,3976,2389,169401.5,Tech
YT0015928,2025-05-25 08:32:24.541512,59.99,2990,83.07,347,Channel Page,16.08,395118,34187,3342,2231,328167.45,Music
YT0015929,2024-12-17 08:32:24.541512,37.74,1850,81.7,228,Channel Page,23.54,196201,24568,6283,448,100825.51,Comedy
YT0015930,2025-05-31 08:32:24.541512,9.36,178,31.7,173,Channel Page,14.42,1568103,62455,7030,236,77533.98,Comedy
YT0015931,2025-03-22 08:32:24.541512,3.92,181,76.96,200,Notifications,9.88,1607331,41081,3440,1268,80813.03,Education
YT0015932,2025-06-24 08:32:24.541512,40.33,349,14.42,512,Playlist,3.03,89428,38493,7620,1177,8669.55,News
YT0015933,2025-07-18 08:32:24.541512,2.71,31,19.07,400,Search,12.38,1054352,5865,7204,415,9079.14,Sports
YT0015934,2025-03-22 08:32:24.541512,37.34,942,42.05,534,External,22.14,312577,2854,6082,2810,81790.98,Comedy
YT0015935,2025-09-25 08:32:24.541512,17.86,563,52.54,345,Channel Page,5.04,1831262,17687,2644,1419,286389.03,Sports
YT0015936,2025-08-28 08:32:24.541512,37.06,1583,71.19,271,Notifications,10.32,745584,6558,7063,2382,327849.85,Vlog
YT0015937,2025-07-09 08:32:24.541512,20.39,441,36.05,400,External,15.08,648926,60662,2898,770,79493.44,Vlog
YT0015938,2024-11-19 08:32:24.541512,9.45,475,83.77,148,Playlist,12.98,388524,27975,4254,2385,51263.58,News
YT0015939,2025-10-02 08:32:24.541512,40.09,1121,46.6,147,Browse,28.62,498030,39554,4377,1906,155081.01,Tech
YT0015940,2025-04-21 08:32:24.541512,48.61,1201,41.18,371,Suggested,10.09,1515156,3535,1750,783,505472.88,Comedy
YT0015941,2025-11-01 08:32:24.541512,59.93,2337,64.99,462,Channel Page,13.71,1785452,13568,5369,898,1159055.92,Sports
YT0015942,2025-07-05 08:32:24.541512,3.3,113,57.07,598,Search,3.64,1863058,57252,1250,1544,58479.32,Sports
YT0015943,2025-03-24 08:32:24.541512,29.24,288,16.42,665,Suggested,4.34,947414,44656,6245,1736,75793.12,Vlog
YT0015944,2025-03-02 08:32:24.541512,41.14,326,13.21,287,Suggested,21.97,1961970,59373,1940,2401,177667.28,Music
YT0015945,2025-08-18 08:32:24.541512,9.97,516,86.26,82,External,6.14,586238,38186,5470,1090,84027.45,News
YT0015946,2025-02-27 08:32:24.541512,9.03,186,34.33,323,Search,6.29,1198393,28831,7516,2456,61916.97,Sports
YT0015947,2025-07-03 08:32:24.541512,10.67,609,95.13,324,Suggested,27.33,1258474,86543,1869,1479,212891.85,Vlog
YT0015948,2025-02-24 08:32:24.541512,53.63,1863,57.9,327,Browse,6.82,1670346,52636,7178,179,864404.06,Vlog
YT0015949,2025-09-18 08:32:24.541512,58.48,3503,99.83,349,External,10.16,1841851,84172,3339,1557,1792223.35,Gaming
YT0015950,2025-09-15 08:32:24.541512,17.75,984,92.39,224,Channel Page,3.49,230085,14381,6977,1917,62889.9,Sports
YT0015951,2025-08-17 08:32:24.541512,21.04,1071,84.84,226,Suggested,24.45,903469,65597,5649,2942,268782.03,Gaming
YT0015952,2025-03-07 08:32:24.541512,16.69,305,30.46,31,Browse,4.32,958591,47079,6964,461,81213.96,Vlog
YT0015953,2025-09-05 08:32:24.541512,1.88,91,80.67,464,Suggested,19.3,1102594,94191,2616,2681,27871.13,Music
YT0015954,2025-04-04 08:32:24.541512,46.29,741,26.68,458,Search,27.19,1898719,21842,7149,28,390819.66,Music
YT0015955,2025-10-27 08:32:24.541512,12.43,660,88.5,59,Shorts Feed,1.67,776596,21804,5535,2351,142375.93,Gaming
YT0015956,2025-06-08 08:32:24.541512,35.65,724,33.85,434,Suggested,25.43,855155,88888,6677,1309,171981.17,Vlog
YT0015957,2025-05-08 08:32:24.541512,50.8,1004,32.94,422,External,11.74,1565482,56047,5316,1995,436595.54,Gaming
YT0015958,2025-06-01 08:32:24.541512,35.43,358,16.84,241,Suggested,2.76,601093,25409,5308,1533,59775.36,News
YT0015959,2025-07-13 08:32:24.541512,28.05,830,49.32,533,Suggested,23.53,1994909,53592,7164,424,459937.35,Gaming
YT0015960,2025-01-16 08:32:24.541512,47.28,1712,60.35,624,Suggested,12.49,1228091,52950,3980,1343,584025.5,Tech
YT0015961,2025-04-25 08:32:24.541512,12.53,692,92.05,315,Browse,27.38,1954711,90660,1839,2678,375738.89,Sports
YT0015962,2025-01-09 08:32:24.541512,53.75,2900,89.92,145,Browse,22.48,146256,65869,4049,857,117817.33,Reacts
YT0015963,2025-05-29 08:32:24.541512,8.59,137,26.58,586,Playlist,19.1,1474552,73313,6810,2874,56114.9,Vlog
YT0015964,2024-11-24 08:32:24.541512,44.54,1587,59.38,454,Notifications,19.26,967117,86983,4694,1847,426337.41,Music
YT0015965,2025-05-09 08:32:24.541512,24.18,754,51.97,382,Notifications,26.75,1512575,64132,6380,6,316800.43,Comedy
YT0015966,2025-10-20 08:32:24.541512,25.78,830,53.66,256,Search,9.96,1950343,96282,6934,60,449662.41,Sports
YT0015967,2025-03-09 08:32:24.541512,30.74,379,20.55,559,Search,28.03,447229,38519,7043,2421,47083.28,Reacts
YT0015968,2024-11-27 08:32:24.541512,52.83,398,12.56,423,External,0.22,1607658,28327,5153,2352,177735.52,Tech
YT0015969,2025-10-06 08:32:24.541512,12.64,248,32.7,341,Notifications,27.46,1060049,11942,3221,1017,73025.6,Comedy
YT0015970,2025-11-06 08:32:24.541512,42.37,619,24.35,355,Suggested,4.94,1376448,37016,6929,1780,236672.59,Music
YT0015971,2025-04-12 08:32:24.541512,26.25,40,2.54,188,Playlist,21.72,1580147,71667,1322,273,17557.19,Tech
YT0015972,2025-07-28 08:32:24.541512,17.78,407,38.15,6,Channel Page,1.93,626368,60422,1388,2778,70814.38,Music
YT0015973,2025-02-07 08:32:24.541512,43.38,2553,98.09,50,Channel Page,5.36,1489126,48051,3442,2244,1056038.52,Music
YT0015974,2025-03-10 08:32:24.541512,45.04,932,34.49,367,Browse,21.95,1713982,39998,911,1929,443730.9,Vlog
YT0015975,2025-08-02 08:32:24.541512,16.82,491,48.65,224,Shorts Feed,24.29,277844,36930,4036,2724,37894.83,Comedy
YT0015976,2025-09-01 08:32:24.541512,55.29,174,5.25,698,Suggested,29.99,833551,90571,2633,1383,40288.3,News
YT0015977,2025-02-21 08:32:24.541512,5.92,270,76.01,432,Suggested,29.77,556316,89517,2339,1311,41723.7,Gaming
YT0015978,2025-04-01 08:32:24.541512,52.83,2259,71.27,564,Notifications,12.99,244898,25726,4119,1783,153673.5,Gaming
YT0015979,2025-11-17 08:32:24.541512,6.42,20,5.19,563,Shorts Feed,3.06,1261921,11478,3565,417,7010.67,Sports
YT0015980,2025-01-10 08:32:24.541512,2.56,34,22.14,544,External,6.04,1073567,60957,3151,1782,10139.24,Music
YT0015981,2025-11-01 08:32:24.541512,7.9,338,71.31,391,Suggested,29.73,1210157,31567,4576,320,113620.3,Sports
YT0015982,2025-07-30 08:32:24.541512,3.59,185,85.89,667,Suggested,18.74,1926135,24511,7648,2844,98981.94,Comedy
YT0015983,2025-06-25 08:32:24.541512,18.24,487,44.5,150,External,7.14,1541427,31218,3736,1240,208520.82,Music
YT0015984,2024-11-28 08:32:24.541512,33.67,1476,73.06,186,Channel Page,23.19,1991,91736,3819,245,816.31,Music
YT0015985,2025-01-31 08:32:24.541512,3.55,65,30.52,551,Notifications,15.75,1902821,61144,1871,2211,34356.49,Reacts
YT0015986,2025-10-13 08:32:24.541512,39.81,2054,85.99,516,Search,2.22,777396,11938,5957,2158,443547.61,Gaming
YT0015987,2025-08-20 08:32:24.541512,59.75,2178,60.75,131,Suggested,14.29,1700298,82031,4151,38,1028680.29,Comedy
YT0015988,2025-06-19 08:32:24.541512,47.88,913,31.78,104,Suggested,2.16,741651,82082,6867,2958,188090.93,Tech
YT0015989,2025-08-20 08:32:24.541512,39.69,2298,96.5,620,External,5.3,1298631,4633,1148,67,828959.46,Tech
YT0015990,2025-04-26 08:32:24.541512,27.02,439,27.08,655,External,15.53,1370346,95270,4812,1307,167106.08,News
YT0015991,2025-02-07 08:32:24.541512,2.38,43,30.11,114,Channel Page,27.64,1381084,25812,6292,818,16496.28,Education
YT0015992,2025-09-07 08:32:24.541512,45.1,1335,49.33,98,Shorts Feed,21.79,581331,5566,3735,2642,215576.91,Comedy
YT0015993,2025-04-22 08:32:24.541512,39.88,658,27.5,556,Channel Page,10.9,98658,75893,3129,161,18032.49,Education
YT0015994,2025-03-25 08:32:24.541512,57.39,687,19.95,597,Playlist,0.53,501872,51126,236,1524,95773.91,Reacts
YT0015995,2025-11-10 08:32:24.541512,3.55,78,36.62,608,Playlist,27.86,982976,60523,3040,1402,21297.81,Tech
YT0015996,2025-04-25 08:32:24.541512,59.01,1289,36.41,301,Suggested,6.95,141679,64321,3248,745,50728.95,Comedy
YT0015997,2025-08-10 08:32:24.541512,8.48,500,98.27,658,Shorts Feed,6.25,230970,78215,1041,1855,32079.17,Music
YT0015998,2025-03-14 08:32:24.541512,53.72,1931,59.91,691,Channel Page,6.25,1785440,36370,2820,1480,957690.18,Vlog
YT0015999,2025-07-27 08:32:24.541512,43.74,1255,47.82,97,Search,17.14,573154,47350,3778,1253,199807.85,News
YT0016000,2025-09-18 08:32:24.541512,44.01,22,0.83,166,Notifications,7.46,1828292,59278,3589,2061,11172.9,Tech
YT0016001,2025-09-09 08:32:24.541512,10.19,437,71.48,453,Channel Page,19.96,439350,59008,7343,1167,53332.21,Sports
YT0016002,2025-03-24 08:32:24.541512,56.06,3200,95.14,17,Playlist,23.16,806331,53725,301,2273,716738.67,Sports
YT0016003,2025-09-06 08:32:24.541512,56.13,654,19.42,629,Search,28.67,1054413,82923,1891,426,191551.7,Vlog
YT0016004,2025-10-24 08:32:24.541512,28.06,241,14.31,429,Browse,23.55,1143653,33596,6073,2912,76561.21,Tech
YT0016005,2025-02-17 08:32:24.541512,47.79,2793,97.41,151,External,6.54,127124,75897,2306,2958,98627.04,Comedy
YT0016006,2025-03-21 08:32:24.541512,56.23,2507,74.31,264,Shorts Feed,20.74,1709298,68071,5737,2400,1190336.14,Music
YT0016007,2025-07-15 08:32:24.541512,46.74,2022,72.1,268,Shorts Feed,6.32,1299044,71940,3704,2761,729629.71,News
YT0016008,2024-12-13 08:32:24.541512,17.32,206,19.82,616,External,18.77,474937,832,6819,1519,27176.95,Sports
YT0016009,2024-12-15 08:32:24.541512,52.45,528,16.78,594,Browse,14.09,356576,58935,6595,2054,52297.81,Vlog
YT0016010,2025-08-27 08:32:24.541512,55.07,1625,49.18,544,Shorts Feed,14.48,1790932,64502,5701,977,808406.81,Music
YT0016011,2025-06-07 08:32:24.541512,36.85,1105,49.98,148,Search,16.08,1039432,68133,3037,2282,319047.88,Sports
YT0016012,2025-06-11 08:32:24.541512,21.71,576,44.22,685,Shorts Feed,2.28,833205,52660,3321,507,133312.8,Comedy
YT0016013,2025-03-24 08:32:24.541512,26.28,981,62.21,563,Playlist,26.8,1623539,9585,5636,954,442414.38,Music
YT0016014,2025-05-04 08:32:24.541512,59.95,904,25.13,517,Search,25.66,1064576,24846,1818,2306,267326.86,Comedy
YT0016015,2025-07-25 08:32:24.541512,15.04,595,65.94,422,Browse,0.61,1659825,93486,5858,1940,274332.19,News
YT0016016,2025-11-15 08:32:24.541512,26.08,1262,80.65,641,Playlist,4.63,1574742,30517,5273,1600,552034.56,Music
YT0016017,2025-08-01 08:32:24.541512,55.0,2622,79.45,303,Suggested,26.9,682081,37777,7306,2119,496782.33,News
YT0016018,2025-03-18 08:32:24.541512,39.75,689,28.89,184,External,8.0,1140276,20304,2555,1018,218236.16,Vlog
YT0016019,2025-03-21 08:32:24.541512,31.52,1607,84.97,269,Channel Page,11.84,1125477,45450,920,61,502400.43,Tech
YT0016020,2024-11-20 08:32:24.541512,12.46,456,61.0,63,Suggested,8.02,691202,91734,2275,2802,87552.25,Reacts
YT0016021,2024-12-16 08:32:24.541512,34.7,63,3.03,111,Notifications,10.25,1694564,12834,6130,1029,29654.87,News
YT0016022,2025-11-16 08:32:24.541512,11.22,517,76.8,564,Search,6.95,1401042,47040,4803,2617,201205.2,Comedy
YT0016023,2024-12-07 08:32:24.541512,14.37,229,26.56,666,Suggested,9.2,454925,58227,511,643,28938.28,Sports
YT0016024,2025-06-26 08:32:24.541512,30.63,776,42.22,416,Playlist,12.3,709377,18288,5907,1125,152910.15,News
YT0016025,2025-06-15 08:32:24.541512,7.29,384,87.79,468,External,7.97,135461,28426,4125,795,14449.17,Sports
YT0016026,2025-09-17 08:32:24.541512,41.78,390,15.56,564,External,8.42,238826,85534,7481,995,25872.82,Vlog
YT0016027,2025-05-15 08:32:24.541512,57.55,3263,94.5,464,Suggested,5.77,474510,86271,3976,2046,430090.59,Gaming
YT0016028,2025-03-27 08:32:24.541512,41.9,1147,45.62,7,Search,4.78,719573,32024,2535,2256,229263.95,Music
YT0016029,2025-07-26 08:32:24.541512,26.73,513,31.99,248,Suggested,16.75,329770,6280,5455,655,46992.22,Sports
YT0016030,2025-07-15 08:32:24.541512,29.45,139,7.87,316,Search,22.63,96636,76308,2949,2064,3731.22,Sports
YT0016031,2025-10-08 08:32:24.541512,40.08,415,17.26,246,Search,8.88,1280923,21203,4306,1367,147661.96,Music
YT0016032,2025-01-03 08:32:24.541512,24.3,903,61.93,174,Notifications,2.18,1629471,6828,2117,2574,408725.64,Gaming
YT0016033,2025-06-12 08:32:24.541512,35.41,1912,89.99,584,Suggested,12.89,1960757,43492,933,309,1041379.83,Comedy
YT0016034,2025-03-05 08:32:24.541512,26.33,1353,85.64,290,Suggested,25.55,683339,10882,7351,57,256821.57,Tech
YT0016035,2025-04-09 08:32:24.541512,14.33,379,44.08,433,Playlist,12.67,1684922,67896,2499,1481,177384.84,Sports
YT0016036,2025-09-02 08:32:24.541512,40.68,672,27.53,82,Suggested,14.04,997126,7155,4250,1023,186130.19,Gaming
YT0016037,2025-04-30 08:32:24.541512,4.6,178,64.49,377,Playlist,27.75,895061,5301,537,631,44255.79,Gaming
YT0016038,2025-04-09 08:32:24.541512,56.93,2839,83.11,597,External,5.83,1153313,19767,3203,2458,909515.45,Vlog
YT0016039,2025-07-03 08:32:24.541512,52.68,2925,92.54,464,Channel Page,3.43,214051,76861,1413,567,173916.44,Sports
YT0016040,2025-05-28 08:32:24.541512,25.99,522,33.47,309,Shorts Feed,19.49,187371,54002,4292,2633,27168.8,News
YT0016041,2025-01-03 08:32:24.541512,42.1,2078,82.26,246,Search,14.55,1149603,923,7818,1807,663576.4,Comedy
YT0016042,2024-12-14 08:32:24.541512,14.36,78,9.05,19,Playlist,29.57,192928,78429,5395,2659,4180.11,Gaming
YT0016043,2025-01-23 08:32:24.541512,28.8,1086,62.85,90,Browse,15.27,513130,3439,7185,220,154794.22,Vlog
YT0016044,2025-03-01 08:32:24.541512,52.13,1475,47.16,373,Channel Page,29.81,713810,67849,7680,2818,292463.82,Vlog
YT0016045,2025-01-04 08:32:24.541512,15.26,160,17.47,676,Channel Page,23.4,1686159,7656,7020,1150,74940.4,Music
YT0016046,2025-05-22 08:32:24.541512,8.93,110,20.53,526,External,5.66,1958091,11613,7090,1308,59830.56,Sports
YT0016047,2025-07-13 08:32:24.541512,31.67,1456,76.62,99,Browse,15.17,995258,96166,3943,1529,402526.57,Gaming
YT0016048,2025-07-26 08:32:24.541512,44.21,1736,65.45,663,Browse,5.81,355992,49458,1388,859,171667.25,Comedy
YT0016049,2025-09-03 08:32:24.541512,57.85,3443,99.19,191,Shorts Feed,0.46,1714344,40636,854,1138,1639579.55,News
YT0016050,2025-06-29 08:32:24.541512,15.44,105,11.33,638,Browse,8.14,759206,41314,1557,1743,22143.51,Reacts
YT0016051,2025-03-28 08:32:24.541512,41.76,1070,42.7,173,Shorts Feed,25.14,358174,12409,4174,458,106457.27,Reacts
YT0016052,2025-02-11 08:32:24.541512,6.86,219,53.21,157,External,20.34,1484787,68469,3809,1588,90324.54,News
YT0016053,2025-08-07 08:32:24.541512,44.6,539,20.14,563,Channel Page,13.07,1791638,29364,4527,970,268248.02,Gaming
YT0016054,2025-10-12 08:32:24.541512,28.04,611,36.32,236,Search,28.23,1070670,99803,6448,2746,181716.49,Sports
YT0016055,2025-11-13 08:32:24.541512,6.36,204,53.46,208,Playlist,1.32,1640415,65663,3671,1266,92956.85,Comedy
YT0016056,2025-07-30 08:32:24.541512,24.88,680,45.55,112,Shorts Feed,8.93,1031460,24833,6992,607,194831.33,Music
YT0016057,2025-07-19 08:32:24.541512,42.1,1072,42.44,502,Search,22.43,801385,7272,5985,1289,238634.64,Sports
YT0016058,2025-05-28 08:32:24.541512,10.71,522,81.23,470,Notifications,0.99,1904670,38573,4231,586,276177.15,Tech
YT0016059,2025-03-17 08:32:24.541512,47.35,1286,45.27,384,Notifications,12.81,866075,22032,1123,1785,309381.24,Sports
YT0016060,2025-01-22 08:32:24.541512,58.45,2633,75.08,3,Notifications,17.55,1214403,50333,14,2043,888200.86,Sports
YT0016061,2025-03-20 08:32:24.541512,56.3,2693,79.72,83,Notifications,13.25,1363893,34492,5856,1246,1020267.74,Gaming
YT0016062,2024-12-11 08:32:24.541512,26.61,1437,90.0,134,Shorts Feed,20.88,1154363,78002,6208,441,460783.23,Music
YT0016063,2025-07-01 08:32:24.541512,15.43,583,62.97,681,Browse,17.34,267683,36555,7877,489,43349.77,Gaming
YT0016064,2025-01-23 08:32:24.541512,19.12,510,44.46,46,Suggested,11.16,1388354,4572,2419,1083,196683.48,Education
YT0016065,2025-03-26 08:32:24.541512,4.11,153,62.04,340,Browse,12.32,993060,9620,2869,2998,42205.05,Music
YT0016066,2025-05-30 08:32:24.541512,43.98,2519,95.46,151,Browse,8.77,80866,91453,6710,2156,56583.74,Gaming
YT0016067,2025-04-20 08:32:24.541512,9.0,11,2.04,304,Search,9.5,894644,76850,2555,1332,2733.63,Reacts
YT0016068,2025-11-07 08:32:24.541512,31.17,166,8.88,289,Shorts Feed,25.7,1876240,48589,3244,1103,86515.51,Education
YT0016069,2025-02-16 08:32:24.541512,33.29,1044,52.27,453,Browse,3.87,706775,33263,1610,1469,204964.75,Music
YT0016070,2025-06-25 08:32:24.541512,24.97,20,1.33,156,Channel Page,18.56,242483,76826,7023,2211,1347.13,Tech
YT0016071,2025-03-21 08:32:24.541512,48.49,2446,84.07,148,Search,15.64,219588,4010,4108,2043,149197.85,Comedy
YT0016072,2025-09-28 08:32:24.541512,35.67,865,40.42,236,Shorts Feed,13.56,1849984,59291,4897,2996,444510.04,Tech
YT0016073,2025-02-25 08:32:24.541512,7.07,263,62.0,433,Notifications,0.9,913403,70686,3927,2424,66729.16,Reacts
YT0016074,2025-10-30 08:32:24.541512,2.05,79,64.23,238,Channel Page,2.74,691241,99585,2826,1818,15168.9,Reacts
YT0016075,2025-07-28 08:32:24.541512,46.85,726,25.83,557,Suggested,5.2,1520499,11683,6637,329,306633.97,News
YT0016076,2025-02-26 08:32:24.541512,14.39,708,82.0,533,Shorts Feed,19.06,586757,27095,3782,202,115395.54,News
YT0016077,2025-03-29 08:32:24.541512,18.74,633,56.3,8,External,18.26,1638979,49256,6069,286,288187.14,Tech
YT0016078,2025-03-26 08:32:24.541512,52.36,286,9.1,614,Browse,24.43,7930,70109,2581,2152,629.99,Sports
YT0016079,2025-07-21 08:32:24.541512,53.43,2337,72.9,141,Shorts Feed,26.77,729265,23143,2040,1873,473414.53,Gaming
YT0016080,2024-12-08 08:32:24.541512,9.1,483,88.46,342,External,1.06,772607,24043,4675,2748,103658.11,Comedy
YT0016081,2025-08-30 08:32:24.541512,54.62,3163,96.52,517,External,28.51,23192,29785,1732,1345,20376.75,Education
YT0016082,2025-01-09 08:32:24.541512,7.39,235,53.0,50,Shorts Feed,8.28,1044116,13536,535,880,68157.57,Comedy
YT0016083,2025-01-27 08:32:24.541512,22.04,801,60.57,420,Channel Page,8.4,38429,8635,1532,2590,8550.45,Reacts
YT0016084,2025-08-04 08:32:24.541512,30.97,1714,92.24,463,Browse,5.36,165363,2513,3987,80,78731.16,News
YT0016085,2025-05-17 08:32:24.541512,11.02,592,89.53,395,Notifications,25.91,1598461,90057,3637,540,262858.03,Sports
YT0016086,2025-01-01 08:32:24.541512,40.3,1755,72.58,650,External,19.74,1484871,45704,6925,2389,723874.61,Vlog
YT0016087,2025-03-16 08:32:24.541512,30.11,568,31.44,354,External,28.54,1502242,6127,1040,1242,237020.4,Music
YT0016088,2025-06-05 08:32:24.541512,44.75,142,5.29,100,Shorts Feed,19.59,1660410,65972,6715,491,65493.95,Vlog
YT0016089,2025-10-01 08:32:24.541512,4.44,61,22.9,172,Notifications,23.44,850271,60027,4838,2029,14407.37,Vlog
YT0016090,2025-08-02 08:32:24.541512,54.76,2620,79.74,277,Playlist,27.91,646655,69508,1130,1736,470621.14,News
YT0016091,2025-07-09 08:32:24.541512,58.46,1691,48.21,451,Suggested,7.99,1961189,56944,5913,2747,921214.06,Vlog
YT0016092,2025-04-23 08:32:24.541512,10.9,588,89.91,423,Suggested,17.74,925133,98026,4400,888,151105.06,Education
YT0016093,2025-04-03 08:32:24.541512,14.16,669,78.74,684,Suggested,6.34,1527255,84241,2840,732,283814.89,Reacts
YT0016094,2025-01-18 08:32:24.541512,18.66,733,65.47,483,External,8.65,1928348,53341,7303,269,392633.08,Vlog
YT0016095,2025-02-03 08:32:24.541512,47.35,142,5.0,673,External,21.44,1502544,23143,6318,1753,59267.01,Sports
YT0016096,2025-10-16 08:32:24.541512,27.7,1261,75.87,619,Playlist,6.42,1635464,70010,3914,2781,572866.7,Music
YT0016097,2025-03-04 08:32:24.541512,31.35,324,17.22,23,Search,29.56,1117128,78625,6203,463,100541.52,Gaming
YT0016098,2025-04-14 08:32:24.541512,39.04,1681,71.76,638,External,19.87,646353,25562,5405,2862,301810.94,News
YT0016099,2025-07-09 08:32:24.541512,11.13,175,26.21,597,External,22.31,578239,60732,2892,2968,28108.84,News
